"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","2560.2999999821186","survey-likert","45","153466","0.0-45.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","46","153467","0.0-46.0","","","","","","","","",""
"","null","html-keyboard-response","47","156469","0.0-47.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","48","159609","0.0-48.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498326.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","49","162610","0.0-49.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","50","165691","0.0-50.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498326.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","","call-function","51","165691","0.0-51.0","","","","","","","","",""
"","2161.7999999821186","survey-likert","52","167853","0.0-52.0","","","","","","","{""judgement"":1}","[0]","1"
"","1267.7999999821186","survey-likert","53","169122","0.0-53.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","54","169122","0.0-54.0","","","","","","","","",""
"","null","html-keyboard-response","55","172124","0.0-55.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","56","175423","0.0-56.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713786.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","57","178428","0.0-57.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","58","181522","0.0-58.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713786.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","59","181522","0.0-59.0","","","","","","","","",""
"","4309.299999982119","survey-likert","60","185832","0.0-60.0","","","","","","","{""judgement"":0}","[0]","0"
"","2229.5","survey-likert","61","188184","0.0-61.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","62","188185","0.0-62.0","","","","","","","","",""
"","null","html-keyboard-response","63","191188","0.0-63.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","64","194313","0.0-64.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","65","197317","0.0-65.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","66","200433","0.0-66.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","67","200433","0.0-67.0","","","","","","","","",""
"","3751","survey-likert","68","204185","0.0-68.0","","","","","","","{""judgement"":0}","[0]","0"
"","1397.0999999940395","survey-likert","69","205583","0.0-69.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","70","205584","0.0-70.0","","","","","","","","",""
"","null","html-keyboard-response","71","208589","0.0-71.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
