"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","159","468553","0.0-159.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1160093.bmppp152_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","160","468553","0.0-160.0","","","","","","","","",""
"","1792.199999988079","survey-likert","161","470346","0.0-161.0","","","","","","","{""judgement"":0}","[0]","0"
"","1378","survey-likert","162","471725","0.0-162.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","163","471725","0.0-163.0","","","","","","","","",""
"","null","html-keyboard-response","164","474729","0.0-164.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","165","477945","0.0-165.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713749.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","166","480951","0.0-166.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","167","484068","0.0-167.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713749.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","168","484068","0.0-168.0","","","","","","","","",""
"","1894.7000000178814","survey-likert","169","485963","0.0-169.0","","","","","","","{""judgement"":1}","[0]","1"
"","2083.4000000059605","survey-likert","170","488047","0.0-170.0","","","","","","","{""confidence"":2}","[0]",""
"[{""page_index"":0,""viewing_time"":4491.800000011921},{""page_index"":1,""viewing_time"":58371.69999998808},{""page_index"":2,""viewing_time"":1454.5999999940395}]","64318.30000001192","instructions","171","552368","0.0-171.0","","","","","","","","",""
