"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"2968.6599999999744","{""pre-3"":1}","[0]","survey-likert","47","439634","0.0-47.0","mmt4o8yy","","","","","",""
"4411.009999999951","{""post-5"":2}","[0]","survey-likert","48","444046","0.0-48.0","mmt4o8yy","","","","","",""
"","","","call-function","49","444046","0.0-49.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","50","447108","0.0-50.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159447.bmp_pp70_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","51","447108","0.0-51.0","mmt4o8yy","","","","","",""
"3449.259999999951","{""pre-1"":2}","[0]","survey-likert","52","450559","0.0-52.0","mmt4o8yy","","","","","",""
"8973.125","{""pre-2"":1}","[0]","survey-likert","53","459534","0.0-53.0","mmt4o8yy","","","","","",""
"5583.215000000026","{""pre-3"":1}","[0]","survey-likert","54","465118","0.0-54.0","mmt4o8yy","","","","","",""
"2361.875","{""post-5"":2}","[0]","survey-likert","55","467481","0.0-55.0","mmt4o8yy","","","","","",""
"","","","call-function","56","467482","0.0-56.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","57","470553","0.0-57.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159440.bmp_pp98_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","58","470553","0.0-58.0","mmt4o8yy","","","","","",""
"8071.020000000019","{""pre-1"":2}","[0]","survey-likert","59","478625","0.0-59.0","mmt4o8yy","","","","","",""
"3726.054999999993","{""pre-2"":2}","[0]","survey-likert","60","482352","0.0-60.0","mmt4o8yy","","","","","",""
"3087.8699999999953","{""pre-3"":2}","[0]","survey-likert","61","485441","0.0-61.0","mmt4o8yy","","","","","",""
"2792.8800000000047","{""post-5"":2}","[0]","survey-likert","62","488235","0.0-62.0","mmt4o8yy","","","","","",""
"","","","call-function","63","488236","0.0-63.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","64","491303","0.0-64.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592286.bmp_pp52_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","65","491303","0.0-65.0","mmt4o8yy","","","","","",""
"10801.825000000012","{""pre-1"":2}","[0]","survey-likert","66","502106","0.0-66.0","mmt4o8yy","","","","","",""
"2908.0100000000093","{""pre-2"":2}","[0]","survey-likert","67","505015","0.0-67.0","mmt4o8yy","","","","","",""
"2524.320000000007","{""pre-3"":2}","[0]","survey-likert","68","507540","0.0-68.0","mmt4o8yy","","","","","",""
"2462.0900000000256","{""post-5"":1}","[0]","survey-likert","69","510003","0.0-69.0","mmt4o8yy","","","","","",""
"","","","call-function","70","510004","0.0-70.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","71","513082","0.0-71.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/285751.bmp_pp55_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","72","513082","0.0-72.0","mmt4o8yy","","","","","",""
"9574.809999999998","{""pre-1"":2}","[0]","survey-likert","73","522658","0.0-73.0","mmt4o8yy","","","","","",""
"3474.420000000042","{""pre-2"":2}","[0]","survey-likert","74","526133","0.0-74.0","mmt4o8yy","","","","","",""
"2983.57500000007","{""pre-3"":1}","[0]","survey-likert","75","529118","0.0-75.0","mmt4o8yy","","","","","",""
"2240.609999999986","{""post-5"":2}","[0]","survey-likert","76","531361","0.0-76.0","mmt4o8yy","","","","","",""
"","","","call-function","77","531362","0.0-77.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","78","534443","0.0-78.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/713666.bmp_pp97_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","79","534443","0.0-79.0","mmt4o8yy","","","","","",""
"3360.1149999999907","{""pre-1"":1}","[0]","survey-likert","80","537804","0.0-80.0","mmt4o8yy","","","","","",""
"4164.444999999949","{""pre-2"":3}","[0]","survey-likert","81","541970","0.0-81.0","mmt4o8yy","","","","","",""
"2209.1450000000186","{""pre-3"":3}","[0]","survey-likert","82","544180","0.0-82.0","mmt4o8yy","","","","","",""
"3195.8649999999907","{""post-5"":3}","[0]","survey-likert","83","547377","0.0-83.0","mmt4o8yy","","","","","",""
"","","","call-function","84","547378","0.0-84.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","85","550454","0.0-85.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159777.bmp_pp77_L3_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","86","550454","0.0-86.0","mmt4o8yy","","","","","",""
