"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"","","","call-function","40","511612","0.0-40.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","41","513115","0.0-41.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","42","516225","0.0-42.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1159293.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","43","517730","0.0-43.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","44","520840","0.0-44.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1159293.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","45","520841","0.0-45.0","e04s1fqv","","","","","","","",""
"709.6300000000047","","","categorize-html","46","523556","0.0-46.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","47","524063","0.0-47.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","48","524063","0.0-48.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","49","525565","0.0-49.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","50","528666","0.0-50.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1160158.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","51","530171","0.0-51.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","52","533264","0.0-52.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1160158.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","53","533265","0.0-53.0","e04s1fqv","","","","","","","",""
"901.625","","","categorize-html","54","536173","0.0-54.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","55","536679","0.0-55.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","56","536679","0.0-56.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","57","538185","0.0-57.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","58","541299","0.0-58.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/713666.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","59","542803","0.0-59.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","60","545895","0.0-60.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/713666.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","61","545895","0.0-61.0","e04s1fqv","","","","","","","",""
"814.9899999999907","","","categorize-html","62","548714","0.0-62.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","63","549218","0.0-63.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","64","549219","0.0-64.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","65","550721","0.0-65.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","66","553797","0.0-66.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/150296.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","67","555302","0.0-67.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","68","558394","0.0-68.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/150296.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","69","558394","0.0-69.0","e04s1fqv","","","","","","","",""
