"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","38","1897517","0.0-38.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1159434.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","39","1897518","0.0-39.0","l4vexvox","","","","","","","",""
"1397.2900000000373","","","categorize-html","40","1900917","0.0-40.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","41","1901423","0.0-41.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","42","1901424","0.0-42.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","43","1902930","0.0-43.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","44","1906019","0.0-44.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1159609.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","45","1907521","0.0-45.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","46","1910626","0.0-46.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1159609.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","47","1910626","0.0-47.0","l4vexvox","","","","","","","",""
"1048.6099999998696","","","categorize-html","48","1913679","0.0-48.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","49","1914183","0.0-49.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","50","1914184","0.0-50.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","51","1915687","0.0-51.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","52","1918763","0.0-52.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/285993.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","53","1920268","0.0-53.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","54","1923352","0.0-54.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/285993.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","55","1923352","0.0-55.0","l4vexvox","","","","","","","",""
"1706.3850000000093","","","categorize-html","56","1927062","0.0-56.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","57","1927568","0.0-57.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","58","1927568","0.0-58.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","59","1929074","0.0-59.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","60","1932151","0.0-60.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1591805.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","61","1933655","0.0-61.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","62","1936717","0.0-62.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1591805.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","63","1936717","0.0-63.0","l4vexvox","","","","","","","",""
"1581.6450000000186","","","categorize-html","64","1940306","0.0-64.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","65","1940808","0.0-65.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","66","1940808","0.0-66.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","67","1942310","0.0-67.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","68","1945394","0.0-68.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1592254.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","69","1946900","0.0-69.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","70","1949997","0.0-70.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1592254.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","71","1949998","0.0-71.0","l4vexvox","","","","","","","",""
"933.0100000000093","","","categorize-html","72","1952935","0.0-72.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","73","1953442","0.0-73.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","74","1953442","0.0-74.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","75","1954949","0.0-75.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","76","1958057","0.0-76.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/150280.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","77","1959560","0.0-77.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","78","1962667","0.0-78.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/150280.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","79","1962667","0.0-79.0","l4vexvox","","","","","","","",""
"1159.8799999998882","","","categorize-html","80","1965829","0.0-80.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","81","1966331","0.0-81.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","82","1966332","0.0-82.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","83","1967834","0.0-83.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","84","1970939","0.0-84.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/713028.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","85","1972441","0.0-85.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","86","1975540","0.0-86.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/713028.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","87","1975541","0.0-87.0","l4vexvox","","","","","","","",""
"1349.9099999999162","","","categorize-html","88","1978895","0.0-88.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","89","1979399","0.0-89.0","l4vexvox",""," ","null","","","","",""
