"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","38","506413","0.0-38.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/713585.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","39","506413","0.0-39.0","vsy95au8","","","","","","","",""
"7682.275000000023","","","categorize-html","40","516102","0.0-40.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","41","516604","0.0-41.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","42","516604","0.0-42.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","43","518107","0.0-43.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","44","521188","0.0-44.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/150280.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","45","522692","0.0-45.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","46","525754","0.0-46.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/150280.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","47","525754","0.0-47.0","vsy95au8","","","","","","","",""
"1053.045000000042","","","categorize-html","48","528811","0.0-48.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","49","529316","0.0-49.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","50","529317","0.0-50.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","51","530818","0.0-51.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","52","533935","0.0-52.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1160227.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","53","535438","0.0-53.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","54","538534","0.0-54.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1160227.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","55","538534","0.0-55.0","vsy95au8","","","","","","","",""
"2136.984999999986","","","categorize-html","56","542678","0.0-56.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","57","543181","0.0-57.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","58","543181","0.0-58.0","vsy95au8","","","","","","","",""
