"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","2319.5","survey-likert","61","147187","0.0-61.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","62","147188","0.0-62.0","","","","","","","","",""
"","null","html-keyboard-response","63","150189","0.0-63.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","64","153271","0.0-64.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","65","156274","0.0-65.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","66","159420","0.0-66.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","67","159420","0.0-67.0","","","","","","","","",""
"","2206.89999999851","survey-likert","68","161629","0.0-68.0","","","","","","","{""judgement"":0}","[0]","0"
"","2589.89999999851","survey-likert","69","164220","0.0-69.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","70","164221","0.0-70.0","","","","","","","","",""
"","null","html-keyboard-response","71","167226","0.0-71.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","72","170379","0.0-72.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","73","173383","0.0-73.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","74","176456","0.0-74.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_veridical.mp4","","",""
"","","call-function","75","176457","0.0-75.0","","","","","","","","",""
"","3952.7999999970198","survey-likert","76","180411","0.0-76.0","","","","","","","{""judgement"":1}","[0]","1"
"","2132.89999999851","survey-likert","77","182545","0.0-77.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","78","182545","0.0-78.0","","","","","","","","",""
"","null","html-keyboard-response","79","185547","0.0-79.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","80","188603","0.0-80.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","81","191607","0.0-81.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","82","194685","0.0-82.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","83","194685","0.0-83.0","","","","","","","","",""
"","3955.10000000149","survey-likert","84","198641","0.0-84.0","","","","","","","{""judgement"":0}","[0]","0"
"","1622.7000000029802","survey-likert","85","200265","0.0-85.0","","","","","","","{""confidence"":2}","[0]",""
"[{""page_index"":0,""viewing_time"":1024.7000000029802},{""page_index"":1,""viewing_time"":879.8999999985099},{""page_index"":2,""viewing_time"":734}]","2638.8000000044703","instructions","86","202905","0.0-86.0","","","","","","","","",""
