"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","html-keyboard-response","158","419119","0.0-158.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","159","422184","0.0-159.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498286.bmppp94_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","160","422185","0.0-160.0","","","","","","","","",""
"","2727.9000000059605","survey-likert","161","424915","0.0-161.0","","","","","","","{""judgement"":1}","[0]","0"
"","1248.7000000029802","survey-likert","162","426165","0.0-162.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","163","426165","0.0-163.0","","","","","","","","",""
"","null","html-keyboard-response","164","429167","0.0-164.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","165","432225","0.0-165.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498221.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","166","435228","0.0-166.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","167","438290","0.0-167.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498221.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","168","438290","0.0-168.0","","","","","","","","",""
"","10432.10000000149","survey-likert","169","448723","0.0-169.0","","","","","","","{""judgement"":0}","[0]","1"
"","2000.1000000014901","survey-likert","170","450725","0.0-170.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":1961.1999999955297},{""page_index"":1,""viewing_time"":451.20000000298023},{""page_index"":2,""viewing_time"":382.8999999985099}]","2795.5999999940395","instructions","171","453521","0.0-171.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":360.80000000447035},{""page_index"":1,""viewing_time"":437},{""page_index"":2,""viewing_time"":437.19999999552965}]","1235.3000000044703","instructions","172","454757","0.0-172.0","","","","","","","","",""
"","","call-function","173","454758","0.0-173.0","","","","","","","","",""
"","null","html-keyboard-response","174","457763","0.0-174.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","175","460818","0.0-175.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1160168.bmppp96_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","176","463823","0.0-176.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","177","466883","0.0-177.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1160168.bmppp96_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","178","466883","0.0-178.0","","","","","","","","",""
"","5553","survey-likert","179","472437","0.0-179.0","","","","","","","{""judgement"":1}","[0]","1"
"","1439.5","survey-likert","180","473877","0.0-180.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","181","473878","0.0-181.0","","","","","","","","",""
"","null","html-keyboard-response","182","476879","0.0-182.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","183","479933","0.0-183.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498155.bmppp90_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","184","482940","0.0-184.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","185","485998","0.0-185.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498155.bmppp90_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","186","485999","0.0-186.0","","","","","","","","",""
"","8670","survey-likert","187","494671","0.0-187.0","","","","","","","{""judgement"":0}","[0]","1"
"","3613.39999999851","survey-likert","188","498286","0.0-188.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","189","498287","0.0-189.0","","","","","","","","",""
"","null","html-keyboard-response","190","501290","0.0-190.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","191","504421","0.0-191.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1591954.bmppp54_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","192","507426","0.0-192.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","193","510505","0.0-193.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1591954.bmppp54_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","194","510506","0.0-194.0","","","","","","","","",""
"","11706.70000000298","survey-likert","195","522214","0.0-195.0","","","","","","","{""judgement"":1}","[0]","0"
"","3974","survey-likert","196","526189","0.0-196.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","197","526190","0.0-197.0","","","","","","","","",""
"","null","html-keyboard-response","198","529195","0.0-198.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","199","532273","0.0-199.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1591859.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","200","535278","0.0-200.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
