"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","199","541765","0.0-199.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592367.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","200","544768","0.0-200.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","201","547947","0.0-201.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592367.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","202","547948","0.0-202.0","","","","","","","","",""
"","1900.800000011921","survey-likert","203","549849","0.0-203.0","","","","","","","{""judgement"":0}","[0]","0"
"","1372.7000000178814","survey-likert","204","551223","0.0-204.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","205","551224","0.0-205.0","","","","","","","","",""
"","null","html-keyboard-response","206","554228","0.0-206.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","207","557384","0.0-207.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498221.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","208","560388","0.0-208.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","209","563549","0.0-209.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498221.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","210","563549","0.0-210.0","","","","","","","","",""
"","3403.4000000059605","survey-likert","211","566954","0.0-211.0","","","","","","","{""judgement"":0}","[0]","1"
"","1519.2000000178814","survey-likert","212","568475","0.0-212.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","213","568476","0.0-213.0","","","","","","","","",""
"","null","html-keyboard-response","214","571481","0.0-214.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","215","574624","0.0-215.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713017.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","216","577628","0.0-216.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","217","580790","0.0-217.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713017.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","218","580790","0.0-218.0","","","","","","","","",""
"","3174.899999976158","survey-likert","219","583966","0.0-219.0","","","","","","","{""judgement"":0}","[0]","0"
"","1642.4000000059605","survey-likert","220","585610","0.0-220.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","221","585610","0.0-221.0","","","","","","","","",""
"","null","html-keyboard-response","222","588612","0.0-222.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","223","591752","0.0-223.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_285715.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","224","594756","0.0-224.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","225","597886","0.0-225.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_285715.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","226","597887","0.0-226.0","","","","","","","","",""
"","3026.9000000059605","survey-likert","227","600916","0.0-227.0","","","","","","","{""judgement"":0}","[0]","1"
"","1585.5999999940395","survey-likert","228","602502","0.0-228.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","229","602504","0.0-229.0","","","","","","","","",""
"","null","html-keyboard-response","230","605509","0.0-230.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","231","608612","0.0-231.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159889.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","232","611618","0.0-232.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","233","614761","0.0-233.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159889.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","234","614762","0.0-234.0","","","","","","","","",""
"","1653.300000011921","survey-likert","235","616416","0.0-235.0","","","","","","","{""judgement"":0}","[0]","0"
"","1479.0999999940395","survey-likert","236","617897","0.0-236.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","237","617898","0.0-237.0","","","","","","","","",""
"","null","html-keyboard-response","238","620902","0.0-238.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","239","624060","0.0-239.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159434.bmppp70_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","240","627064","0.0-240.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","241","630255","0.0-241.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159434.bmppp70_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","242","630255","0.0-242.0","","","","","","","","",""
"","1829","survey-likert","243","632085","0.0-243.0","","","","","","","{""judgement"":1}","[0]","1"
"","1574.7000000178814","survey-likert","244","633662","0.0-244.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","245","633664","0.0-245.0","","","","","","","","",""
"","null","html-keyboard-response","246","636668","0.0-246.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","247","639805","0.0-247.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713146.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","248","642807","0.0-248.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","249","645970","0.0-249.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713146.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","250","645971","0.0-250.0","","","","","","","","",""
"","1514.199999988079","survey-likert","251","647487","0.0-251.0","","","","","","","{""judgement"":0}","[0]","0"
"","1507.8999999761581","survey-likert","252","649000","0.0-252.0","","","","","","","{""confidence"":3}","[0]",""
"[{""page_index"":0,""viewing_time"":63581.5},{""page_index"":1,""viewing_time"":899.5},{""page_index"":2,""viewing_time"":596.4000000059605}]","65077.59999999404","instructions","253","714078","0.0-253.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":611},{""page_index"":1,""viewing_time"":1355},{""page_index"":2,""viewing_time"":454}]","2420.199999988079","instructions","254","716499","0.0-254.0","","","","","","","","",""
"","","call-function","255","716499","0.0-255.0","","","","","","","","",""
"","null","html-keyboard-response","256","719504","0.0-256.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","257","722636","0.0-257.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159882.bmppp96_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","258","725638","0.0-258.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","259","728835","0.0-259.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159882.bmppp96_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","260","728836","0.0-260.0","","","","","","","","",""
"","7548.4000000059605","survey-likert","261","736386","0.0-261.0","","","","","","","{""judgement"":0}","[0]","1"
"","1336.199999988079","survey-likert","262","737723","0.0-262.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","263","737724","0.0-263.0","","","","","","","","",""
"","null","html-keyboard-response","264","740725","0.0-264.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","265","743865","0.0-265.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713142.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","266","746868","0.0-266.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","267","750013","0.0-267.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_713142.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","268","750013","0.0-268.0","","","","","","","","",""
"","3088.5999999940395","survey-likert","269","753102","0.0-269.0","","","","","","","{""judgement"":0}","[0]","0"
"","1511.800000011921","survey-likert","270","754615","0.0-270.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","271","754616","0.0-271.0","","","","","","","","",""
"","null","html-keyboard-response","272","757618","0.0-272.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","273","760730","0.0-273.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159813.bmppp54_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","274","763736","0.0-274.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","275","766848","0.0-275.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159813.bmppp54_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","276","766848","0.0-276.0","","","","","","","","",""
"","2056.7999999821186","survey-likert","277","768906","0.0-277.0","","","","","","","{""judgement"":1}","[0]","0"
"","1383.5","survey-likert","278","770291","0.0-278.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","279","770292","0.0-279.0","","","","","","","","",""
"","null","html-keyboard-response","280","773296","0.0-280.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","281","776450","0.0-281.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_150458.bmppp82_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","282","779456","0.0-282.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","283","782575","0.0-283.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_150458.bmppp82_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","284","782576","0.0-284.0","","","","","","","","",""
"","1923.800000011921","survey-likert","285","784506","0.0-285.0","","","","","","","{""judgement"":0}","[0]","1"
"","2241.699999988079","survey-likert","286","786749","0.0-286.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","287","786750","0.0-287.0","","","","","","","","",""
"","null","html-keyboard-response","288","789754","0.0-288.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","289","792934","0.0-289.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_285859.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","290","795937","0.0-290.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","291","799100","0.0-291.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_285859.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","292","799101","0.0-292.0","","","","","","","","",""
"","2260.199999988079","survey-likert","293","801362","0.0-293.0","","","","","","","{""judgement"":0}","[0]","1"
"","2841.800000011921","survey-likert","294","804205","0.0-294.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","295","804206","0.0-295.0","","","","","","","","",""
"","null","html-keyboard-response","296","807209","0.0-296.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","297","810354","0.0-297.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592747.bmppp62_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","298","813354","0.0-298.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","299","816485","0.0-299.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592747.bmppp62_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","300","816486","0.0-300.0","","","","","","","","",""
"","2727.5","survey-likert","301","819214","0.0-301.0","","","","","","","{""judgement"":1}","[0]","0"
"","1441.7999999821186","survey-likert","302","820658","0.0-302.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","303","820658","0.0-303.0","","","","","","","","",""
"","null","html-keyboard-response","304","823660","0.0-304.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","305","826821","0.0-305.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498153.bmppp86_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","306","829825","0.0-306.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","307","832987","0.0-307.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498153.bmppp86_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","308","832988","0.0-308.0","","","","","","","","",""
"","2463.9000000059605","survey-likert","309","835452","0.0-309.0","","","","","","","{""judgement"":0}","[0]","0"
"","1868.5999999940395","survey-likert","310","837322","0.0-310.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","311","837323","0.0-311.0","","","","","","","","",""
"","null","html-keyboard-response","312","840327","0.0-312.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","313","843463","0.0-313.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498372.bmppp82_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","314","846469","0.0-314.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","315","849650","0.0-315.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498372.bmppp82_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","316","849651","0.0-316.0","","","","","","","","",""
"","2167.0999999940395","survey-likert","317","851819","0.0-317.0","","","","","","","{""judgement"":0}","[0]","0"
"","2838.0999999940395","survey-likert","318","854662","0.0-318.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","319","854663","0.0-319.0","","","","","","","","",""
"","null","html-keyboard-response","320","857668","0.0-320.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","321","860778","0.0-321.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159724.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","322","863786","0.0-322.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","323","867023","0.0-323.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159724.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","324","867023","0.0-324.0","","","","","","","","",""
"","1633.2000000178814","survey-likert","325","868658","0.0-325.0","","","","","","","{""judgement"":0}","[0]","0"
"","1526","survey-likert","326","870186","0.0-326.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","327","870188","0.0-327.0","","","","","","","","",""
"","null","html-keyboard-response","328","873194","0.0-328.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","329","876324","0.0-329.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1593006.bmppp94_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","330","879327","0.0-330.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","331","882506","0.0-331.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1593006.bmppp94_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","332","882506","0.0-332.0","","","","","","","","",""
"","4628.200000017881","survey-likert","333","887135","0.0-333.0","","","","","","","{""judgement"":1}","[0]","0"
"","2595.300000011921","survey-likert","334","889731","0.0-334.0","","","","","","","{""confidence"":2}","[0]",""
"[{""page_index"":0,""viewing_time"":58823.69999998808},{""page_index"":1,""viewing_time"":850.3000000119209},{""page_index"":2,""viewing_time"":760.8000000119209}]","60435","instructions","335","950167","0.0-335.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":693.7999999821186},{""page_index"":1,""viewing_time"":667.7000000178814},{""page_index"":2,""viewing_time"":629.6999999880791}]","1991.5999999940395","instructions","336","952159","0.0-336.0","","","","","","","","",""
"","","call-function","337","952160","0.0-337.0","","","","","","","","",""
"","null","html-keyboard-response","338","955161","0.0-338.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","339","958318","0.0-339.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1591805.bmppp70_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","340","961320","0.0-340.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","341","964451","0.0-341.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1591805.bmppp70_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","342","964452","0.0-342.0","","","","","","","","",""
"","2202.699999988079","survey-likert","343","966655","0.0-343.0","","","","","","","{""judgement"":0}","[0]","0"
"","1783.800000011921","survey-likert","344","968440","0.0-344.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","345","968440","0.0-345.0","","","","","","","","",""
"","null","html-keyboard-response","346","971444","0.0-346.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","347","974545","0.0-347.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_107964.bmppp86_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","348","977551","0.0-348.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","349","980703","0.0-349.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_107964.bmppp86_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","350","980703","0.0-350.0","","","","","","","","",""
"","2390.100000023842","survey-likert","351","983094","0.0-351.0","","","","","","","{""judgement"":0}","[0]","0"
"","1511.8999999761581","survey-likert","352","984607","0.0-352.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","353","984608","0.0-353.0","","","","","","","","",""
"","null","html-keyboard-response","354","987611","0.0-354.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","355","990768","0.0-355.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159609.bmppp79_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","356","993770","0.0-356.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","357","996934","0.0-357.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159609.bmppp79_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","358","996934","0.0-358.0","","","","","","","","",""
"","2448.9000000059605","survey-likert","359","999385","0.0-359.0","","","","","","","{""judgement"":1}","[0]","1"
"","1729.199999988079","survey-likert","360","1001119","0.0-360.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","361","1001119","0.0-361.0","","","","","","","","",""
"","null","html-keyboard-response","362","1004120","0.0-362.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","363","1007238","0.0-363.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592656.bmppp95_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","364","1010241","0.0-364.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","365","1013377","0.0-365.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592656.bmppp95_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","366","1013377","0.0-366.0","","","","","","","","",""
"","2215.199999988079","survey-likert","367","1015593","0.0-367.0","","","","","","","{""judgement"":0}","[0]","1"
"","1727.2000000178814","survey-likert","368","1017322","0.0-368.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","369","1017322","0.0-369.0","","","","","","","","",""
"","null","html-keyboard-response","370","1020327","0.0-370.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","371","1023461","0.0-371.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159874.bmppp152_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","372","1026466","0.0-372.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","373","1029642","0.0-373.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159874.bmppp152_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","374","1029643","0.0-374.0","","","","","","","","",""
"","2304.5","survey-likert","375","1031948","0.0-375.0","","","","","","","{""judgement"":0}","[0]","1"
"","1653.2999999821186","survey-likert","376","1033603","0.0-376.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","377","1033604","0.0-377.0","","","","","","","","",""
"","null","html-keyboard-response","378","1036607","0.0-378.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","379","1039747","0.0-379.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592394.bmppp86_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","380","1042752","0.0-380.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","381","1045882","0.0-381.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1592394.bmppp86_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","382","1045883","0.0-382.0","","","","","","","","",""
"","3963.9000000059605","survey-likert","383","1049848","0.0-383.0","","","","","","","{""judgement"":0}","[0]","0"
"","2554.2999999821186","survey-likert","384","1052404","0.0-384.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","385","1052405","0.0-385.0","","","","","","","","",""
"","null","html-keyboard-response","386","1055407","0.0-386.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","387","1058555","0.0-387.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159325.bmppp99_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","388","1061560","0.0-388.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","389","1064688","0.0-389.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_1159325.bmppp99_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","390","1064688","0.0-390.0","","","","","","","","",""
"","3234","survey-likert","391","1067923","0.0-391.0","","","","","","","{""judgement"":0}","[0]","1"
"","1620.199999988079","survey-likert","392","1069544","0.0-392.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","393","1069544","0.0-393.0","","","","","","","","",""
"","null","html-keyboard-response","394","1072549","0.0-394.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","395","1075677","0.0-395.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498155.bmppp90_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","396","1078681","0.0-396.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","397","1081799","0.0-397.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_2/0_498155.bmppp90_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","398","1081799","0.0-398.0","","","","","","","","",""
"","3028.5999999940395","survey-likert","399","1084829","0.0-399.0","","","","","","","{""judgement"":0}","[0]","1"
"","3156.0999999940395","survey-likert","400","1087987","0.0-400.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","401","1087989","0.0-401.0","","","","","","","","",""
"","null","html-keyboard-response","402","1090991","0.0-402.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
