"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","2262.6450000000186","survey-likert","53","510969","0.0-53.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","54","510969","0.0-54.0","","","","","","","","",""
"","null","html-keyboard-response","55","513975","0.0-55.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","56","517058","0.0-56.0","","null","","Agent A","veridical","STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","57","520058","0.0-57.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","58","523841","0.0-58.0","","null","","Agent B","scrambled","STIM_SET_1/0_1159440.bmppp98_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","59","523842","0.0-59.0","","","","","","","","",""
"","2701.350000000035","survey-likert","60","526544","0.0-60.0","","","","","","","{""judgement"":0}","[0]","0"
"","4423.195000000065","survey-likert","61","530969","0.0-61.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","62","530969","0.0-62.0","","","","","","","","",""
"","null","html-keyboard-response","63","533973","0.0-63.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","64","537021","0.0-64.0","","null","","Agent A","veridical","STIM_SET_1/0_498280.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","65","540022","0.0-65.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","66","543063","0.0-66.0","","null","","Agent B","scrambled","STIM_SET_1/0_498280.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","67","543064","0.0-67.0","","","","","","","","",""
"","2551.1049999999814","survey-likert","68","545617","0.0-68.0","","","","","","","{""judgement"":0}","[0]","0"
"","1822.265000000014","survey-likert","69","547440","0.0-69.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","70","547441","0.0-70.0","","","","","","","","",""
"","null","html-keyboard-response","71","550447","0.0-71.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","72","553492","0.0-72.0","","null","","Agent A","scrambled","STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","73","556496","0.0-73.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","74","559562","0.0-74.0","","null","","Agent B","veridical","STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","","call-function","75","559562","0.0-75.0","","","","","","","","",""
"","2197.469999999972","survey-likert","76","561761","0.0-76.0","","","","","","","{""judgement"":1}","[0]","1"
"","2350.1550000001444","survey-likert","77","564113","0.0-77.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","78","564113","0.0-78.0","","","","","","","","",""
"","null","html-keyboard-response","79","567119","0.0-79.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","80","570193","0.0-80.0","","null","","Agent A","scrambled","STIM_SET_1/0_1159425.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","81","573198","0.0-81.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","82","576262","0.0-82.0","","null","","Agent B","veridical","STIM_SET_1/0_1159425.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","","call-function","83","576263","0.0-83.0","","","","","","","","",""
"","4896.869999999995","survey-likert","84","581161","0.0-84.0","","","","","","","{""judgement"":1}","[0]","1"
"","1862.6049999999814","survey-likert","85","583025","0.0-85.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":2022.4150000000373},{""page_index"":1,""viewing_time"":1271.8699999999953},{""page_index"":2,""viewing_time"":1080.1149999999907}]","4374.744999999995","instructions","86","587400","0.0-86.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1727.0449999999255},{""page_index"":1,""viewing_time"":3127.9000000000233},{""page_index"":2,""viewing_time"":1672.1450000000186}]","6527.42499999993","instructions","87","593928","0.0-87.0","","","","","","","","",""
"","","call-function","88","593929","0.0-88.0","","","","","","","","",""
"","null","html-keyboard-response","89","596934","0.0-89.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","90","599998","0.0-90.0","","null","","Agent A","veridical","STIM_SET_1/0_713371.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","91","603000","0.0-91.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","92","606059","0.0-92.0","","null","","Agent B","scrambled","STIM_SET_1/0_713371.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","93","606059","0.0-93.0","","","","","","","","",""
"","2331.914999999921","survey-likert","94","608392","0.0-94.0","","","","","","","{""judgement"":0}","[0]","0"
"","2126.839999999851","survey-likert","95","610521","0.0-95.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","96","610521","0.0-96.0","","","","","","","","",""
"","null","html-keyboard-response","97","613524","0.0-97.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","98","616586","0.0-98.0","","null","","Agent A","veridical","STIM_SET_1/0_286066.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","99","619590","0.0-99.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","100","622656","0.0-100.0","","null","","Agent B","scrambled","STIM_SET_1/0_286066.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","101","622656","0.0-101.0","","","","","","","","",""
"","16495.265000000014","survey-likert","102","639153","0.0-102.0","","","","","","","{""judgement"":1}","[0]","0"
"","2598.535000000149","survey-likert","103","641753","0.0-103.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","104","641753","0.0-104.0","","","","","","","","",""
"","null","html-keyboard-response","105","644755","0.0-105.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","106","647821","0.0-106.0","","null","","Agent A","veridical","STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","107","650825","0.0-107.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","108","653891","0.0-108.0","","null","","Agent B","scrambled","STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","109","653891","0.0-109.0","","","","","","","","",""
"","2452.6500000000233","survey-likert","110","656345","0.0-110.0","","","","","","","{""judgement"":0}","[0]","0"
"","2422.5","survey-likert","111","658769","0.0-111.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","112","658770","0.0-112.0","","","","","","","","",""
"","null","html-keyboard-response","113","661775","0.0-113.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","114","664834","0.0-114.0","","null","","Agent A","veridical","STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","115","667836","0.0-115.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","116","670897","0.0-116.0","","null","","Agent B","scrambled","STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","117","670897","0.0-117.0","","","","","","","","",""
"","7982.710000000079","survey-likert","118","678881","0.0-118.0","","","","","","","{""judgement"":1}","[0]","0"
"","2414.2149999999674","survey-likert","119","681297","0.0-119.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","120","681298","0.0-120.0","","","","","","","","",""
"","null","html-keyboard-response","121","684299","0.0-121.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
