"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","51","462217","0.0-51.0","","null","","Agent A","scrambled","STIM_SET_2/0_713003.bmppp82_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","52","465223","0.0-52.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","53","468329","0.0-53.0","","null","","Agent B","veridical","STIM_SET_2/0_713003.bmppp82_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","54","468330","0.0-54.0","","","","","","","","",""
"","2353.609999999986","survey-likert","55","470684","0.0-55.0","","","","","","","{""judgement"":1}","[0]","1"
"","966.9349999999977","survey-likert","56","471652","0.0-56.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","57","471653","0.0-57.0","","","","","","","","",""
"","null","html-keyboard-response","58","474658","0.0-58.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","59","477768","0.0-59.0","","null","","Agent A","veridical","STIM_SET_2/0_1159897.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","60","480774","0.0-60.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","61","483885","0.0-61.0","","null","","Agent B","scrambled","STIM_SET_2/0_1159897.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","62","483885","0.0-62.0","","","","","","","","",""
"","2462.1149999999907","survey-likert","63","486349","0.0-63.0","","","","","","","{""judgement"":0}","[0]","0"
"","2733.9099999999744","survey-likert","64","489084","0.0-64.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","65","489085","0.0-65.0","","","","","","","","",""
"","null","html-keyboard-response","66","492086","0.0-66.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","67","495195","0.0-67.0","","null","","Agent A","scrambled","STIM_SET_2/0_713749.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","68","498199","0.0-68.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","69","501307","0.0-69.0","","null","","Agent B","veridical","STIM_SET_2/0_713749.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","70","501308","0.0-70.0","","","","","","","","",""
"","2135.929999999993","survey-likert","71","503444","0.0-71.0","","","","","","","{""judgement"":1}","[0]","1"
"","1670.515000000014","survey-likert","72","505116","0.0-72.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","73","505116","0.0-73.0","","","","","","","","",""
"","null","html-keyboard-response","74","508119","0.0-74.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","75","511222","0.0-75.0","","null","","Agent A","scrambled","STIM_SET_2/0_713146.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","76","514224","0.0-76.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","77","517326","0.0-77.0","","null","","Agent B","veridical","STIM_SET_2/0_713146.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","78","517328","0.0-78.0","","","","","","","","",""
"","2051.304999999993","survey-likert","79","519380","0.0-79.0","","","","","","","{""judgement"":1}","[0]","1"
"","1943.1450000000186","survey-likert","80","521324","0.0-80.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","81","521325","0.0-81.0","","","","","","","","",""
"","null","html-keyboard-response","82","524331","0.0-82.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","83","527435","0.0-83.0","","null","","Agent A","veridical","STIM_SET_2/0_1591859.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","84","530438","0.0-84.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","85","533545","0.0-85.0","","null","","Agent B","scrambled","STIM_SET_2/0_1591859.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","86","533545","0.0-86.0","","","","","","","","",""
"","2097.125","survey-likert","87","535643","0.0-87.0","","","","","","","{""judgement"":0}","[0]","0"
"","1815.719999999972","survey-likert","88","537460","0.0-88.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":2262.3649999999907},{""page_index"":1,""viewing_time"":703.1350000000093},{""page_index"":2,""viewing_time"":528.8499999999767}]","3494.515000000014","instructions","89","540955","0.0-89.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":894.9649999999674},{""page_index"":1,""viewing_time"":648.0450000000419},{""page_index"":2,""viewing_time"":472.4749999999767}]","2015.5899999999674","instructions","90","542971","0.0-90.0","","","","","","","","",""
"","","call-function","91","542971","0.0-91.0","","","","","","","","",""
"","null","html-keyboard-response","92","545976","0.0-92.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","93","549085","0.0-93.0","","null","","Agent A","veridical","STIM_SET_2/0_1159904.bmppp88_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","94","552090","0.0-94.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","95","555197","0.0-95.0","","null","","Agent B","scrambled","STIM_SET_2/0_1159904.bmppp88_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","96","555198","0.0-96.0","","","","","","","","",""
"","1309.890000000014","survey-likert","97","556508","0.0-97.0","","","","","","","{""judgement"":0}","[0]","0"
"","2999.125","survey-likert","98","559508","0.0-98.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","99","559509","0.0-99.0","","","","","","","","",""
"","null","html-keyboard-response","100","562514","0.0-100.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","101","565621","0.0-101.0","","null","","Agent A","scrambled","STIM_SET_2/0_1160180.bmppp61_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","102","568627","0.0-102.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","103","571732","0.0-103.0","","null","","Agent B","veridical","STIM_SET_2/0_1160180.bmppp61_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","104","571733","0.0-104.0","","","","","","","","",""
"","1559.109999999986","survey-likert","105","573293","0.0-105.0","","","","","","","{""judgement"":1}","[0]","1"
"","1181.7350000001024","survey-likert","106","574475","0.0-106.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","107","574476","0.0-107.0","","","","","","","","",""
